id,total_value,neighborhood,pclass,p13_date,sqft,bathrooms,bedrooms,allrooms,stories,units,zoning,construction,year_built,basement_sqft,lot_sqft,change_date,sales_date,recordation_date,zipcode
1902582,781117,Parkside,Dwelling,1999-06-01,1429,2.0,2,6,1,1,RH1,D,1948,354,2500,06/01/1999,02/14/1971,05/14/1980,94116
318421,134528,Parkside,Dwelling,1999-08-01,1175,1.0,2,5,1,1,RH1,D,1947,0,2495,08/01/1999,,11/24/1980,94116
280011,219215,Bayview,Dwelling,1999-08-01,829,2.0,3,5,2,1,RH2,D,1990,0,2458,08/01/1999,07/09/1990,07/09/1990,94124
1119596,531847,Parkside,Dwelling,1996-04-01,2075,3.0,4,8,1,1,RH1,D,1943,1050,3000,04/01/1996,12/22/1995,12/22/1995,94116
553097,544502,Parkside,Dwelling,1999-02-01,1690,3.0,3,7,1,1,RH1,D,1940,463,3000,02/01/1999,06/16/1989,09/19/1920,94116
108801,959148,South Beach,Condominium,1999-08-13,1247,2.0,2,5,0,1,M1,D,1994,0,0,04/01/1996,08/13/1999,02/04/1981,94105
691232,175451,Parkside,Dwelling,1999-08-01,1528,2.0,2,8,1,1,RH1,D,1941,328,2060,08/01/1999,,08/11/1950,94116
1730241,78106,Bayview,Dwelling,1999-08-01,1430,2.0,2,5,1,1,M1,D,1922,0,2500,08/01/1999,,08/26/1930,94124
470593,571838,Outer Sunset,Dwelling,1999-01-01,2575,3.0,5,9,2,1,RH1,D,1997,0,3000,01/01/1999,11/15/1995,11/15/1995,94122
619388,370859,Bayview,Dwelling,1999-04-15,1394,2.0,3,6,1,1,M1,D,1997,541,1500,05/01/1998,04/15/1999,04/15/1999,94124
1176101,415485,Outer Sunset,Dwelling,2011-07-27,2293,3.0,3,8,1,1,RH1,D,1929,893,2996,04/01/1996,01/13/1995,07/27/2011,94122
475122,400201,Parkside,Dwelling,1999-08-01,1530,1.0,2,5,1,1,RH1,D,1936,0,2375,08/01/1999,01/18/1991,06/27/1980,94116
581927,129060,Parkside,Dwelling,2013-11-26,1300,1.0,2,5,1,1,RH1,D,1925,0,3000,08/01/1999,,11/26/2013,94116
249001,571960,Parkside,Dwelling,1997-04-01,2635,4.0,5,9,1,1,RH1,D,1942,875,2996,04/01/1997,08/17/1993,06/30/1990,94116
226607,743434,Outer Sunset,Dwelling,2010-05-18,1713,3.0,5,8,1,1,RH1,D,1948,363,3000,08/01/1999,05/18/2010,05/18/2010,94122
335253,790000,Parkside,Dwelling,2015-04-01,1225,1.0,2,5,1,1,RH1,D,1947,0,2294,04/01/2015,09/14/1970,09/14/1970,94116
184343,692928,South Beach,Condominium,2011-01-13,1156,2.0,2,4,1,1,M2,D,2000,0,0,12/01/2000,05/09/1920,01/13/2011,94107
779022,419921,Parkside,Dwelling,1999-02-01,1950,2.0,3,8,1,1,RH1,D,1938,500,2922,02/01/1999,06/26/1996,11/27/1996,94116
1724463,1030000,Parkside,Dwelling,2014-04-14,2000,3.0,4,10,1,1,RH1,D,1939,425,3000,03/01/2014,07/15/2013,04/14/2014,94116
1064101,478492,South Beach,Condominium,1996-04-01,736,2.0,2,3,1,1,RC4,D,1991,0,0,04/01/1996,10/03/1930,10/03/1930,94105
642373,536305,Parkside,Dwelling,2010-04-29,1914,3.0,3,6,2,1,RH1,D,1926,0,1437.5,05/01/1996,09/11/1990,04/29/2010,94116
783199,947564,Parkside,Dwelling,2015-04-01,1870,2.0,2,7,1,1,RH1,D,1923,561,2996,04/01/2015,02/06/1960,03/31/1960,94116
416909,305694,Outer Sunset,Dwelling,1999-08-01,1123,1.0,2,5,1,1,RH2,D,1938,0,2375,08/01/1999,,04/14/1950,94122
193783,401059,Outer Sunset,Dwelling,2012-11-30,800,1.0,1,4,1,1,RH1,D,1944,0,2910,08/01/1999,11/08/1988,11/30/2012,94122
675088,570000,Bayview,Dwelling,2013-03-14,1394,2.0,3,6,1,1,M1,WOO,1998,541,1500,02/01/2000,07/27/1950,03/14/2013,94124
1237682,364628,Parkside,Dwelling,1999-08-01,1694,2.0,3,7,1,1,RH1,D,1939,519,2996,08/01/1999,01/27/1993,01/27/1993,94116
365709,632196,Parkside,Dwelling,2013-06-01,1352,4.0,5,8,1,1,RH1,D,1945,668,1746,06/01/2013,12/08/2011,12/08/2011,94116
1910541,7889656,Pacific Heights,Dwelling,2013-09-01,6007,5.0,5,15,3,1,RH2,D,1912,1118,5156.25,09/01/2013,05/03/2012,05/03/2012,94123
1267954,219734,Parkside,Dwelling,1999-08-01,1405,2.0,3,6,1,1,RH1D,D,1923,55,3000,08/01/1999,,01/11/1984,94116
1122621,714879,South Beach,Condominium,1999-05-01,1084,2.0,2,5,0,1,M1,D,1994,0,0,05/01/1999,11/19/1998,11/19/1998,94105
230439,750000,Parkside,Dwelling,2014-07-08,2690,4.0,6,10,1,1,RH1,D,1925,174,3000,08/01/1999,07/08/2014,07/08/2014,94116
1040127,512314,Bayview,Dwelling,2012-07-12,1656,3.0,6,9,2,1,RH1,D,1917,488,2495,07/01/2012,07/12/2012,07/12/2012,94124
312487,646930,Outer Sunset,Dwelling,2011-02-01,1150,1.0,2,5,1,1,RH1,D,1938,0,2996,02/01/2011,01/19/2011,01/19/2011,94122
521724,475000,Bayview,Dwelling,2013-08-12,1453,3.0,2,6,1,1,RH1,D,1926,0,2495,11/01/2009,02/05/1971,08/12/2013,94124
1006176,1265362,South Beach,Condominium,2010-08-31,1180,2.0,2,4,1,1,,D,2001,0,0,,08/31/2010,01/06/1931,94107
1374922,626174,South Beach,Condominium,1990-03-24,972,1.0,1,4,1,1,,D,2001,0,0,,03/31/1930,03/24/1990,94107
1372452,381963,Outer Sunset,Dwelling,2013-05-08,1150,1.0,2,5,1,1,RH1,D,1939,0,3000,09/01/1997,04/22/1997,05/08/2013,94122
1158347,376617,Bayview,Dwelling,2011-10-20,1626,3.0,4,7,2,1,M1,D,1998,0,1500,05/01/1999,09/18/1998,10/20/2011,94124
871456,75341,Parkside,Dwelling,1995-08-01,1584,2.0,3,8,1,1,RH1,D,1924,384,3000,08/01/1995,,03/27/1992,94116
899888,430291,Parkside,Dwelling,1997-02-01,2293,3.0,3,9,2,1,RH1,D,1923,500,2247,02/01/1997,07/19/1996,08/28/1970,94116
1643691,827804,Outer Sunset,Dwelling,2013-05-01,1575,1.0,2,6,1,1,RH1,D,1932,0,3000,05/01/2013,08/10/2010,08/10/2010,94122
1517522,1621511,Pacific Heights,Condominium,2011-04-27,2421,2.0,3,7,2,1,RH2,D,1908,0,0,03/01/1999,04/27/2011,04/27/2011,94123
1455906,967634,South Beach,Condominium,2000-12-01,1156,2.0,2,4,1,1,M2,D,2000,0,0,12/01/2000,10/01/1951,10/01/1951,94107
388809,129219,Outer Sunset,Dwelling,2012-11-16,1173,2.0,2,5,1,1,RH1,D,1940,53,1630,08/01/1999,,11/16/2012,94122
140999,1387908,Pacific Heights,Condominium,1999-08-01,1375,2.0,2,4,0,1,RM1,D,1949,0,0,08/01/1999,05/25/1960,05/25/1960,94115
429883,613789,Parkside,Dwelling,2011-02-11,2100,2.0,3,9,2,1,RH1,D,1930,0,2996,08/01/1999,02/11/2011,03/01/1921,94116
482646,876856,Parkside,Dwelling,2011-06-28,1967,2.0,3,8,1,1,RH1,D,1927,567,3000,08/01/1999,06/28/2011,06/28/2011,94116
666222,613367,Outer Sunset,Dwelling,2012-12-19,1650,2.0,3,6,1,1,RH2,D,1941,375,1750,08/01/1999,,12/19/2012,94122
1975021,749334,Outer Sunset,Dwelling,2015-04-01,1150,1.0,2,5,1,1,RH1,D,1941,0,1853,04/01/2015,01/09/1941,01/09/1941,94122
351579,924955,Parkside,Dwelling,2015-04-01,1980,3.0,4,9,1,1,RH1,D,1940,690,2374,04/01/2015,08/20/1980,08/20/1980,94116
1327906,353420,Bayview,Dwelling,2012-03-28,1473,2.0,3,6,1,1,RH2,WOO,1962,348,2500,08/01/1999,,03/28/2012,94124
986713,214132,Outer Sunset,Dwelling,1998-09-01,2017,3.0,4,8,1,1,RH1,D,1929,642,2996,09/01/1998,,03/18/1990,94122
625331,508018,Outer Sunset,Dwelling,1999-03-01,1235,1.0,3,6,1,1,RH1,D,1941,204,1750,03/01/1999,12/07/1921,02/24/1940,94122
1724478,619898,Parkside,Dwelling,2013-06-01,1720,1.0,3,6,1,1,RH1,D,1927,0,2475.02,06/01/2013,08/05/2011,08/05/2011,94116
1434997,775000,Parkside,Dwelling,2014-05-15,1175,1.0,2,5,1,1,RH1,D,1926,0,2996,01/01/2007,11/07/1980,05/15/2014,94116
562277,227642,Bayview,Dwelling,1996-09-01,1515,3.0,3,6,3,1,RH2,D,1995,0,0,09/01/1996,02/26/1996,06/08/1950,94124
853611,819778,Parkside,Dwelling,2002-03-01,2133,2.0,2,7,1,1,RH1,D,1940,783,2250,03/01/2002,03/26/1920,03/26/1920,94116
1289366,474055,Parkside,Dwelling,2011-02-23,2338,3.0,4,7,1,1,RH1,D,1924,695,3000,08/01/1999,04/15/1988,02/23/2011,94116
641236,382259,Bayview,Dwelling,1999-08-01,2200,3.0,4,7,2,1,RH1,D,1992,0,2500,08/01/1999,11/15/1991,11/15/1991,94124
1165146,833696,Parkside,Dwelling,2015-04-01,1992,2.0,4,7,1,1,RH1,D,1940,702,3000,04/01/2015,02/09/1941,02/09/1941,94116
191133,247452,Bayview,Dwelling,1999-01-01,1192,3.0,4,7,0,1,RH1,D,1988,592,2500,01/01/1999,06/26/1998,07/18/1980,94124
1205807,652138,Bayview,Dwelling,1999-06-01,2030,2.0,4,6,1,1,RH1,D,1992,0,2500,06/01/1999,11/08/1951,11/08/1951,94124
1147339,824236,Parkside,Dwelling,1999-08-01,1920,2.0,4,9,1,1,RH1,D,1931,670,2060,08/01/1999,03/16/1990,03/16/1990,94116
1503374,925000,Parkside,Dwelling,1995-05-01,1550,1.0,3,6,1,1,RH1,D,1928,0,3000,05/01/1995,04/25/1970,04/25/1970,94116
1538131,1350000,South Beach,Condominium,2011-10-06,1369,2.0,3,6,1,1,M2,D,2000,0,0,12/01/2000,10/06/2011,02/20/1970,94107
481053,284266,Parkside,Dwelling,1999-08-01,800,1.0,2,4,1,1,RH1,D,1943,0,1750,08/01/1999,,11/26/1986,94116
1626682,243936,Outer Sunset,Dwelling,2012-11-20,1666,3.0,2,6,1,1,RH1,D,1930,316,2374,08/01/1999,,11/20/2012,94122
1237512,338400,Outer Sunset,Dwelling,2015-04-01,1968,3.0,6,11,1,1,RH1,D,1944,692,3000,04/01/2015,06/28/1991,04/02/1992,94122
1767752,361169,Outer Sunset,Dwelling,2014-04-14,1209,2.0,2,5,1,1,RH2,D,1912,0,2374,08/01/1999,04/24/1992,04/14/2014,94122
254042,706994,South Beach,Condominium,2011-08-12,991,2.0,2,5,0,1,M1,D,1994,0,0,01/01/1997,08/12/2011,08/12/2011,94105
1895969,391768,Bayview,Dwelling,2013-05-15,1480,3.0,3,7,2,1,RH2,D,1995,0,1050,11/01/2002,05/15/2013,05/15/2013,94124
1875833,625394,Parkside,Dwelling,1999-04-01,1473,2.0,3,8,1,1,RH1,D,1950,437,2062.5,04/01/1999,06/28/1950,06/28/1950,94116
676501,222910,Parkside,Dwelling,2013-11-08,2100,2.0,3,9,2,1,RH1,D,1949,0,2996,08/01/1999,,11/08/2013,94116
1695293,602542,Outer Sunset,Dwelling,2010-08-11,850,1.0,2,4,1,1,RH1,D,1943,0,1450,01/01/2004,06/07/1920,08/11/2010,94122
109622,473202,South Beach,Condominium,1999-08-01,795,1.0,1,2,1,1,RC4,D,1991,0,0,08/01/1999,09/05/1930,09/05/1930,94105
848752,1600000,South Beach,Condominium,1980-02-20,1387,2.0,2,4,1,1,,D,2001,0,0,,02/20/1980,02/20/1980,94107
351462,326272,Parkside,Dwelling,2013-12-24,2480,3.0,6,10,1,1,RH1,D,1953,950,3000,08/01/1999,,12/24/2013,94116
1461449,2037990,Pacific Heights,Condominium,2010-07-16,2428,2.0,3,8,3,1,RH2,D,1905,0,0,02/01/1997,07/16/2010,07/16/2010,94123
1701139,590562,South Beach,Condominium,2012-12-01,797,2.0,2,3,1,1,RC4,D,1991,0,0,04/01/1998,06/30/1960,12/01/2012,94105
610673,715000,South Beach,Condominium,2013-08-06,862,1.0,1,3,0,1,M1,C,1997,0,0,01/01/1999,08/06/2013,08/06/2013,94105
1075953,302105,Parkside,Dwelling,1999-08-01,2150,3.0,3,9,1,1,RH1,D,1952,675,3000,08/01/1999,,02/03/1931,94116
206984,39120,Bayview,Dwelling,2014-11-01,1555,2.0,2,9,1,1,RH1,D,1924,0,2300,11/01/2014,06/18/2014,06/18/2014,94124
521956,590000,Bayview,Dwelling,2011-06-10,1626,3.0,4,7,2,1,M1,D,1996,0,2000,05/01/1997,04/02/1940,06/10/2011,94124
1827811,266328,Parkside,Dwelling,1999-08-01,1687,1.0,2,6,1,1,RH1,D,1936,342,3000,08/01/1999,,03/12/1920,94116
1191868,361514,Parkside,Dwelling,1999-08-01,1772,3.0,3,7,1,1,RH1,D,1956,272,3000,08/01/1999,,08/03/1950,94116
228684,750230,South Beach,Condominium,2000-12-01,1059,2.0,2,4,1,1,M2,D,2000,0,0,12/01/2000,03/14/1930,08/21/1960,94107
905292,273306,Parkside,Dwelling,2011-07-07,1859,2.0,3,5,1,1,RH1,D,1926,584,2375,03/01/2006,,07/07/2011,94116
636222,667194,Outer Sunset,Dwelling,2011-12-08,2181,3.0,5,11,1,1,RH1,D,1925,656,2996,08/01/1999,12/08/2011,12/08/2011,94122
1848342,836090,Outer Sunset,Dwelling,2015-04-01,1344,1.0,2,5,1,1,RH2,D,1925,0,3000,04/01/2015,02/23/1951,02/23/1951,94122
330584,69961,Parkside,Dwelling,1999-08-01,1340,1.0,2,5,1,1,RH1,D,1938,0,3000,08/01/1999,,06/08/1976,94116
1964534,97963,Parkside,Dwelling,2011-09-06,1280,1.0,4,7,1,1,RH1D,D,1918,0,3600,08/01/1999,,09/06/2011,94116
1905419,769728,Parkside,Dwelling,2013-08-01,1145,1.0,2,5,1,1,RH1,D,1927,0,3000,08/01/2013,05/04/2010,05/04/2010,94116
1623849,550000,Outer Sunset,Condominium,2014-05-07,869,1.0,2,4,0,1,RM1,D,1992,0,0,10/01/1997,03/28/1970,05/07/2014,94122
1521319,729078,Parkside,Dwelling,2011-03-08,1816,2.0,3,8,1,1,RH1,D,1946,594,3166,08/01/1999,04/05/1920,03/08/2011,94116
467388,409210,Outer Sunset,Dwelling,1999-08-01,1250,1.0,2,5,1,1,RH1,D,1937,0,2375,08/01/1999,03/31/1999,03/31/1999,94122
1428333,526278,Outer Sunset,Dwelling,2010-08-01,1404,1.0,3,6,1,1,RH1,D,1943,554,1528,07/01/2004,08/01/2010,03/25/1950,94122
833994,160696,Bayview,Dwelling,1999-04-01,1800,2.0,3,6,1,1,RH1,D,1981,600,2053.6,04/01/1999,,04/21/1998,94124
1599403,377092,Outer Sunset,Dwelling,2013-02-13,1186,1.0,2,6,1,1,RH2,D,1930,0,2900,02/01/1999,06/10/1994,02/13/2013,94122
565297,3175000,Pacific Heights,Condominium,2013-12-12,2718,3.0,4,7,1,1,RM2,D,1926,0,0,08/01/1999,12/12/2013,12/12/2013,94123
340088,1075860,Outer Sunset,Dwelling,2013-04-01,2312,2.0,2,7,1,1,RH2,D,1944,100,1894,04/01/2013,05/23/2012,05/23/2012,94122
1344806,212928,Parkside,Dwelling,1999-08-01,1214,1.0,2,5,1,1,RH1,D,1945,0,1750,08/01/1999,,04/01/1940,94116
88046,1850448,South Beach,Condominium,2011-07-29,1654,3.0,3,5,1,1,,D,2001,0,0,,09/06/2010,07/29/2011,94107
500251,830000,Outer Sunset,Dwelling,2008-10-01,1341,1.0,2,6,1,1,RH1,D,1942,0,3000,10/01/2008,07/28/1960,07/28/1960,94122
618564,268403,Parkside,Dwelling,1999-08-01,1575,1.0,2,5,1,1,RH1,D,1940,0,3006.5,08/01/1999,,04/16/1985,94116
784157,223927,Parkside,Dwelling,2010-05-05,1465,1.0,3,6,1,1,RH1,D,1926,0,3000,08/01/1999,,05/05/2010,94116
666422,224500,Bayview,Dwelling,1999-08-01,1776,2.0,3,7,2,1,RH2,D,1984,432,1599,08/01/1999,,09/07/1984,94124
1708349,470596,Outer Sunset,Dwelling,2010-07-19,3123,4.0,6,12,2,1,RH2,D,1980,0,3000,04/01/1998,,07/19/2010,94122
1760427,816558,Parkside,Dwelling,2012-12-24,1930,2.0,3,8,1,1,RH1,D,1948,780,2156.25,10/01/2009,05/24/1940,12/24/2012,94116
1927737,96680,Parkside,Dwelling,1999-08-01,1535,2.0,4,7,1,1,RH1,D,1946,373,2996,08/01/1999,,04/23/1980,94116
1515793,778884,Parkside,Dwelling,2014-02-28,1200,1.0,2,5,1,1,RH1,D,1943,400,2062.5,08/01/1999,,02/28/2014,94116
678737,390497,Parkside,Dwelling,1996-06-01,1390,1.0,3,6,1,1,RH1,D,1931,0,2375,06/01/1996,03/30/1995,03/30/1995,94116
93416,291036,Bayview,Dwelling,2012-11-20,1596,2.0,5,7,1,1,RH1,D,1904,492,3746,02/01/2010,04/06/2012,11/20/2012,
1861754,336697,Parkside,Dwelling,1999-05-01,1575,15.0,2,7,1,1,RH1,D,1941,325,3000,05/01/1999,,11/05/1997,94116
793998,779574,Parkside,Dwelling,1999-08-01,1910,4.0,4,7,1,1,RH1,D,1931,620,2996,08/01/1999,,12/07/1990,94116
81907,962902,South Beach,Condominium,2000-12-01,1106,2.0,2,4,1,1,M2,D,2000,0,0,12/01/2000,08/29/1920,08/29/1920,94107
132383,717390,Parkside,Dwelling,1997-11-01,1759,3.0,4,8,1,1,RH2,D,1923,809,3000,11/01/1997,02/19/1921,07/03/1930,94116
999621,141857,Bayview,Dwelling,2011-02-24,2546,2.0,3,10,2,1,RH1,D,1924,446,2500,09/01/1997,,02/24/2011,94124
437846,166300,Outer Sunset,Dwelling,1997-06-01,1807,3.0,4,7,1,1,RH1,D,1940,482,2996,06/01/1997,,09/01/1940,94122
1830797,100193,Bayview,Dwelling,2005-07-01,1214,1.0,2,5,1,1,RH2,D,1900,0,3746,07/01/2005,,07/14/1930,94124
1615453,207094,Parkside,Dwelling,2011-02-03,800,1.0,2,4,1,1,RH1,D,1943,0,3000,08/01/1999,,02/03/2011,94116
261432,447178,Pacific Heights,Condominium,2012-10-17,1042,1.0,1,4,1,1,RM1,D,1911,0,0,08/01/1999,04/15/1992,10/17/2012,94115
1070318,261038,Parkside,Dwelling,1999-08-01,1175,1.0,2,5,1,1,RH1,D,1931,0,2500,08/01/1999,,02/06/1987,94116
402939,202788,Parkside,Dwelling,2013-04-01,2482,2.0,4,10,1,1,RH1,D,1924,862,3998,04/01/2013,09/19/2012,09/19/2012,94116
1534904,398800,Bayview,Dwelling,2012-07-30,1776,2.0,3,7,2,1,RH2,D,1985,432,1370,04/01/1999,07/30/2012,07/30/2012,94124
1385523,145084,Parkside,Dwelling,1995-12-01,2208,2.0,4,8,1,1,RH1,D,1946,0,3000,12/01/1995,,07/18/1995,94116
78611,586019,Parkside,Dwelling,1999-01-01,1718,2.0,3,6,1,1,RH1,D,1926,0,3000,01/01/1999,05/29/1998,07/27/1950,94116
1740312,65552,Outer Sunset,Dwelling,2011-01-12,1739,1.0,3,6,1,1,RH1,D,1937,0,2996,08/01/1999,,01/12/2011,94122
1043403,344418,Bayview,Dwelling,1998-04-01,1549,2.0,3,7,2,1,RH2,D,1985,0,1500,04/01/1998,06/01/1990,06/01/1990,94124
1240409,741892,Parkside,Dwelling,2013-01-18,2900,3.0,4,9,1,1,RH1,D,1957,0,2996,08/01/1994,01/07/1999,01/18/2013,94116
911187,624287,Outer Sunset,Dwelling,2010-09-23,850,3.0,3,10,2,1,RH1,D,1941,653,2500,08/01/1999,05/18/1990,09/23/2010,94122
1948898,835141,Outer Sunset,Dwelling,1999-08-01,1506,2.0,3,6,1,1,RH2,D,1938,343,2996,08/01/1999,02/12/1981,02/12/1981,94122
1683048,640935,Outer Sunset,Dwelling,1998-02-01,1468,2.0,4,7,1,1,RH1,D,1940,268,2996,02/01/1998,12/03/1930,12/03/1930,94122
562912,383972,Bayview,Dwelling,2011-12-01,1489,1.0,3,8,2,1,RH1,D,1919,451,2500,12/01/2011,05/01/1930,05/01/1930,94124
577044,166672,Bayview,Dwelling,1996-11-01,1300,1.0,2,5,1,1,RH1,D,1940,0,2500,11/01/1996,05/07/1996,05/07/1996,94124
1677679,359457,Outer Sunset,Dwelling,2012-06-12,1225,2.0,4,8,1,1,RH2,D,1941,860,2060,09/01/1998,07/25/1996,06/12/2012,94122
70287,629398,Parkside,Dwelling,1995-06-01,2039,4.0,3,9,1,1,RH1,D,1906,863,3000,06/01/1995,07/07/1989,10/31/1994,94116
1860313,190054,Outer Sunset,Dwelling,1999-08-01,800,1.0,2,4,1,1,RM1,D,1943,0,3000,08/01/1999,,02/19/1986,94122
353382,820421,Outer Sunset,Dwelling,2010-08-25,1388,2.0,2,5,1,1,RH1,D,1925,44,2996,03/01/1998,08/25/2010,08/25/2010,94122
208191,71010,Parkside,Dwelling,1999-08-01,1564,1.0,3,6,1,1,RH1,D,1936,0,2996,08/01/1999,,12/04/1992,94116
1146459,325626,Outer Sunset,Dwelling,1998-04-01,1325,1.0,2,5,1,1,RH1,D,1927,0,3000,04/01/1998,07/16/1997,07/16/1997,94122
89234,920000,Outer Sunset,Dwelling,2015-04-01,1911,2.0,3,8,1,1,RH1,D,1937,683,2374,04/01/2015,05/18/1970,02/28/2012,94122
640063,361818,Parkside,Dwelling,1996-03-01,1450,1.0,3,6,1,1,RH1,D,1923,0,2920,03/01/1996,11/28/1995,11/28/1995,94116
1857177,851495,Parkside,Dwelling,2015-04-01,1384,1.0,2,5,0,1,RH1,D,1938,0,2247,04/01/2015,12/04/1941,09/28/1990,94116
1926987,640000,Bayview,Dwelling,2009-06-01,1660,2.0,4,7,2,1,RH1,D,1952,580,2495,06/01/2009,08/16/1970,08/16/1970,94124
193223,478711,Parkside,Dwelling,1999-08-01,1550,2.0,3,7,1,1,RH1,D,1940,450,1750,08/01/1999,10/07/1988,10/07/1988,94116
527556,443672,Parkside,Dwelling,1999-08-01,2070,2.0,3,7,1,1,RH1D,D,1931,300,3630,08/01/1999,09/15/1993,05/14/1990,94116
45086,300502,Bayview,Dwelling,2010-01-20,1373,2.0,3,6,1,1,RH1,D,1934,0,2500,08/01/1999,09/16/1987,01/20/2010,94124
291732,286895,Bayview,Dwelling,2013-07-12,956,2.0,4,7,1,1,RH1,D,1900,0,2495,06/01/2013,11/17/2011,07/12/2013,94124
345974,550000,Bayview,Dwelling,1999-08-01,1518,2.0,5,9,1,1,RH2,D,1923,475,2495,08/01/1999,04/03/1970,04/03/1970,94124
889569,622898,Outer Sunset,Dwelling,2004-01-01,1503,2.0,4,7,1,1,RH1,D,1941,453,1440,01/01/2004,03/27/1920,04/25/1970,94122
1263712,71010,Parkside,Dwelling,1999-08-01,1400,1.0,2,5,1,1,RH1,D,1940,0,3000,08/01/1999,,03/16/1950,94116
58839,1003317,Parkside,Dwelling,2010-07-30,3391,4.0,7,11,2,1,RH1,D,1952,733,2850,08/01/1999,07/30/2010,07/30/2010,94116
1237001,81944,Parkside,Dwelling,1999-08-01,1366,2.0,3,6,1,1,RH1,D,1951,217,2266.75,08/01/1999,,03/26/1980,94116
825036,940000,Parkside,Dwelling,2015-04-01,1991,2.0,2,7,1,1,RH1,D,1936,731,2500,04/01/2015,08/09/1950,08/09/1950,94116
1894919,620419,Outer Sunset,Dwelling,1996-11-01,2998,3.0,4,11,2,1,RH1,D,1941,825,2996,11/01/1996,05/07/1996,05/07/1996,94122
152143,358814,Bayview,Dwelling,2014-01-28,1268,1.0,2,6,1,1,RH1,D,1900,180,2500,06/01/2011,08/09/1999,01/28/2014,94124
1784153,163648,Parkside,Dwelling,2010-07-25,1460,2.0,2,6,1,1,RH1,D,1926,165,3000,08/01/1999,,07/25/2010,94116
173823,366932,Parkside,Dwelling,2013-02-06,1162,1.0,2,5,1,1,RH1,D,1945,0,3000,08/01/1999,07/31/1987,02/06/2013,94116
1492234,810796,Parkside,Dwelling,2010-05-28,2075,3.0,4,8,2,1,RH1,D,1946,400,3000,08/01/1999,05/28/2010,05/28/2010,94116
385188,332142,Bayview,Dwelling,1997-11-01,1626,3.0,4,7,2,1,M1,D,1997,0,1500,11/01/1997,07/09/1997,07/09/1997,94124
239028,1000000,Outer Sunset,Dwelling,2015-04-01,1841,3.0,3,7,1,1,RH1,D,1925,642,2996,04/01/2015,05/31/1970,01/29/2010,94122
201724,418165,Bayview,Dwelling,1998-04-01,1650,2.0,3,6,2,1,RH1,D,1991,0,2250,04/01/1998,,11/05/1920,94124
338697,445864,Bayview,Dwelling,2002-11-01,880,1.0,2,4,1,1,RH2,D,1919,0,3125,11/01/2002,02/08/1920,06/13/1960,94124
1168071,683388,Noe Valley,Condominium,2010-02-26,1405,1.0,1,4,1,1,RM1,D,1907,0,0,01/01/1995,02/26/2010,02/26/2010,94110
1601873,162328,Bayview,Dwelling,2006-03-01,1644,3.0,4,9,1,1,RH1,D,1944,0,2495,03/01/2006,,06/02/1930,94124
267937,373990,Bayview,Dwelling,2013-06-01,1776,2.0,3,7,2,1,RH2,D,1985,432,1583,06/01/2013,09/28/2011,02/26/2013,94124
1626062,492224,Bayview,Dwelling,2012-09-28,1406,2.0,3,6,0,1,M1,D,1998,541,1500,07/01/1999,09/28/2012,09/28/2012,94124
282356,1009742,Pacific Heights,Condominium,2013-01-08,2139,2.0,2,5,2,1,RH1,D,1911,0,0,04/01/1999,07/03/1996,01/08/2013,94115
1036373,738264,Outer Sunset,Dwelling,2008-10-01,1288,2.0,4,7,1,1,RH1,D,1944,488,2374,10/01/2008,02/29/1980,02/29/1980,94122
1283763,397226,Parkside,Dwelling,2013-02-12,2183,2.0,4,9,1,1,RH1,D,1924,613,2996,10/01/1998,11/27/1996,02/12/2013,94116
1571808,416900,Pacific Heights,Condominium,1999-09-27,964,1.0,2,5,3,1,RH2,D,1904,0,0,03/01/1999,09/15/1998,09/27/1999,94123
274478,465294,Parkside,Dwelling,1996-09-01,2300,2.0,4,10,2,1,RH1,D,1949,300,2065,09/01/1996,,11/15/1995,94116
429134,647975,Outer Sunset,Dwelling,2014-01-01,1541,2.0,4,7,1,1,RH2,D,1947,204,2495,01/01/2014,03/29/2011,03/29/2011,94122
1862622,551162,Parkside,Dwelling,1999-08-01,1325,1.0,2,5,1,1,RH1,D,1936,0,3000,08/01/1999,08/04/1987,11/06/1961,94116
1686476,864184,South Beach,Condominium,2013-05-10,1096,2.0,2,4,1,1,M2,D,2000,0,0,12/01/2000,07/16/1940,05/10/2013,94107
1024704,501509,Parkside,Dwelling,2011-07-26,1175,1.0,2,5,1,1,RH1,D,1925,0,3000,08/01/1999,09/29/1999,07/26/2011,94116
1679538,67237,Parkside,Dwelling,1999-08-01,1250,1.0,3,6,1,1,RH1D,D,1924,0,3600,08/01/1999,,08/14/1981,94116
1147079,828929,Outer Sunset,Dwelling,2015-04-01,1583,3.0,3,7,1,1,RH1,D,1943,383,2100,04/01/2015,06/11/1940,06/11/1940,94122
17586,400447,Parkside,Dwelling,1996-05-01,2050,3.0,4,8,1,1,RH1,D,1937,650,2996,05/01/1996,11/07/1995,11/07/1995,94116
1708059,535747,Bayview,Dwelling,2008-08-01,1466,2.0,3,6,1,1,RH1,D,1905,0,2500,08/01/2008,02/22/1980,02/22/1980,94124
1161907,311407,Bayview,Dwelling,2014-03-01,1270,3.0,3,8,1,1,RH1,D,1912,424,2134,03/01/2014,10/16/2013,10/16/2013,94124
1161743,878283,Parkside,Dwelling,1999-08-01,1657,2.0,3,6,1,1,RH1,D,1940,357,2062.5,08/01/1999,02/08/1951,02/08/1951,94116
